"","Week3","Predict_Gumbel_05","Predict_Gumbel_075","Predict_Gumbel_095","Predict_Gumbel_1","Predict_Gumbel_12","LLK","Predict_Logit_05","Predict_Logit_075","Predict_Logit_095","Predict_Logit_1","Predict_Logit_12","Predict_True_05","Predict_True_075","Predict_True_095","Predict_True_1","Predict_True_12"
"707",-0.0461374927306226,0.0051711482057955,0.000399195780091615,5.13396899163165e-05,3.07435895653682e-05,3.95318307780336e-06,0.37229331363887,0.0834580242420515,NA,NA,NA,NA,0.00369248790896459,0.000214346670909909,2.19547824460339e-05,1.24200383307238e-05,1.27201320563817e-06
"708",0.297230978475081,0.0571812294190373,0.00548839836014414,0.00082495793827085,0.000513428084869179,7.69986390222555e-05,0.0311147418551838,0.220124982905281,0.0693005170694336,NA,NA,NA,0.0323540476877416,0.00190677225603844,0.000195467987320753,0.000110582779592377,1.13260195047343e-05
"709",0.0546284624624889,0.00414727741901897,0.000261459024333827,2.86460102866855e-05,1.64808056937403e-05,1.80565596913539e-06,0.178415955821745,0.106900009920312,NA,NA,NA,NA,0.00348694320466344,0.000202048334580045,2.06930349480169e-05,1.17061971719717e-05,1.19889734824905e-06
"710",0.563746425612398,0.0246717687691152,0.000389947154723649,1.38945103530403e-05,6.03629447107067e-06,2.15015383161706e-07,0.0914163738073271,0.260919960082519,0.138797006047,NA,NA,NA,0.050012303494527,0.00297645036573812,0.000305290056691009,0.000172717475379564,1.76904889155078e-05
"711",1.06440882094473,0.15982554488925,0.00685772327124544,0.000517427104281319,0.000270996102262443,2.0382264409697e-05,0.00304936335541627,0.205146103086561,0.121350021946698,NA,NA,NA,0.216330098175343,0.0141914782692061,0.00146373070299164,0.000828332947369102,8.48689785185087e-05
"712",0.391605676207674,0.0181744820961931,0.00227235838126356,0.000429963791243758,0.000283564410723246,5.36425807558338e-05,0.170834702055376,0.104950454041394,0.0549145770353295,NA,NA,NA,0.00371370743995009,0.000215232472984468,2.20435564799775e-05,1.24702038630953e-05,1.2771444048662e-06
"713",1.81710127296328,0.186693221615,0.00888803878618205,0.000716006576730127,0.000381088723474979,3.05647631271001e-05,0.0507290816874596,0.232386255630766,0.0716958715050151,NA,NA,NA,0.207744911474973,0.0135601527886322,0.00139820681088344,0.0007912411568515,8.1067269097655e-05
"714",0.656710455488292,0.00615982925818021,0.000483370814724167,6.31028851829716e-05,3.79307475813768e-05,3.22085483887533e-09,0.000620540181058924,NA,NA,NA,NA,NA,0.00335725670073592,0.000194510148050469,1.99208686936441e-05,3.2283599566398e-08,3.30634060543886e-09
"715",-0.524888872276276,0.000368647093217855,1.22447915017724e-05,8.03440351209047e-07,4.06633887820524e-07,2.66814488620383e-08,0.0035757582994001,0.0690925446261898,0.0690925446261898,NA,NA,NA,0.00133127837582508,7.71838935849836e-05,7.90513332627645e-06,4.47199716489753e-06,4.58003161330517e-07
"716",-1.2753500019313,1.51049488733025e-10,1.02708999247699e-12,1.89502426622128e-14,6.98897061841287e-15,1.33578759669051e-16,0.113107958509268,0.156504832687988,0.0687005560326868,NA,NA,NA,2.87697480004397e-05,1.66686350910281e-06,1.70712920734292e-07,4.82502005877009e-10,4.94157201081095e-11
